# locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
en	JPY	standard	standard	narrowSymbol	-5.0E7	-¥50,000,000
en	JPY	standard	standard	narrowSymbol	-1.5E7	-¥15,000,000
en	JPY	standard	standard	narrowSymbol	-1.0E7	-¥10,000,000
en	JPY	standard	standard	narrowSymbol	-5000000.0	-¥5,000,000
en	JPY	standard	standard	narrowSymbol	-1500000.0	-¥1,500,000
en	JPY	standard	standard	narrowSymbol	-1234567.0	-¥1,234,567
en	JPY	standard	standard	narrowSymbol	-1234565.0	-¥1,234,565
en	JPY	standard	standard	narrowSymbol	-1000000.0	-¥1,000,000
en	JPY	standard	standard	narrowSymbol	-999999.9	-¥1,000,000
en	JPY	standard	standard	narrowSymbol	-500000.0	-¥500,000
en	JPY	standard	standard	narrowSymbol	-150000.0	-¥150,000
en	JPY	standard	standard	narrowSymbol	-100000.0	-¥100,000
en	JPY	standard	standard	narrowSymbol	-50000.0	-¥50,000
en	JPY	standard	standard	narrowSymbol	-15000.0	-¥15,000
en	JPY	standard	standard	narrowSymbol	-10000.0	-¥10,000
en	JPY	standard	standard	narrowSymbol	-5000.0	-¥5,000
en	JPY	standard	standard	narrowSymbol	-1500.0	-¥1,500
en	JPY	standard	standard	narrowSymbol	-1234.56	-¥1,235
en	JPY	standard	standard	narrowSymbol	-1000.0	-¥1,000
en	JPY	standard	standard	narrowSymbol	-999.9	-¥1,000
en	JPY	standard	standard	narrowSymbol	-500.0	-¥500
en	JPY	standard	standard	narrowSymbol	-150.0	-¥150
en	JPY	standard	standard	narrowSymbol	-123.0	-¥123
en	JPY	standard	standard	narrowSymbol	-100.0	-¥100
en	JPY	standard	standard	narrowSymbol	-50.0	-¥50
en	JPY	standard	standard	narrowSymbol	-15.0	-¥15
en	JPY	standard	standard	narrowSymbol	-12.0	-¥12
en	JPY	standard	standard	narrowSymbol	-10.0	-¥10
en	JPY	standard	standard	narrowSymbol	-5.0	-¥5
en	JPY	standard	standard	narrowSymbol	-3.5	-¥4
en	JPY	standard	standard	narrowSymbol	-2.5	-¥2
en	JPY	standard	standard	narrowSymbol	-1.5	-¥2
en	JPY	standard	standard	narrowSymbol	-1.2	-¥1
en	JPY	standard	standard	narrowSymbol	-1.0	-¥1
en	JPY	standard	standard	narrowSymbol	-0.5	-¥0
en	JPY	standard	standard	narrowSymbol	-0.15000000000000002	-¥0
en	JPY	standard	standard	narrowSymbol	-0.135	-¥0
en	JPY	standard	standard	narrowSymbol	-0.125	-¥0
en	JPY	standard	standard	narrowSymbol	-0.1	-¥0
en	JPY	standard	standard	narrowSymbol	-0.05	-¥0
en	JPY	standard	standard	narrowSymbol	-0.015	-¥0
en	JPY	standard	standard	narrowSymbol	-0.01	-¥0
en	JPY	standard	standard	narrowSymbol	-0.00831765	-¥0
en	JPY	standard	standard	narrowSymbol	-0.005	-¥0
en	JPY	standard	standard	narrowSymbol	-0.0015	-¥0
en	JPY	standard	standard	narrowSymbol	-0.001	-¥0
en	JPY	standard	standard	narrowSymbol	-5.0E-4	-¥0
en	JPY	standard	standard	narrowSymbol	-1.5000000000000001E-4	-¥0
en	JPY	standard	standard	narrowSymbol	-1.23E-4	-¥0
en	JPY	standard	standard	narrowSymbol	-1.0E-4	-¥0
en	JPY	standard	standard	narrowSymbol	-5.0E-5	-¥0
en	JPY	standard	standard	narrowSymbol	-1.5000000000000002E-5	-¥0
en	JPY	standard	standard	narrowSymbol	-1.0E-5	-¥0
en	JPY	standard	standard	narrowSymbol	-4.9999999999999996E-6	-¥0
en	JPY	standard	standard	narrowSymbol	-1.5E-6	-¥0
en	JPY	standard	standard	narrowSymbol	-1.0E-6	-¥0
en	JPY	standard	standard	narrowSymbol	-0.0	-¥0
en	JPY	standard	standard	narrowSymbol	1.0E-6	¥0
en	JPY	standard	standard	narrowSymbol	1.5E-6	¥0
en	JPY	standard	standard	narrowSymbol	4.9999999999999996E-6	¥0
en	JPY	standard	standard	narrowSymbol	1.0E-5	¥0
en	JPY	standard	standard	narrowSymbol	1.5000000000000002E-5	¥0
en	JPY	standard	standard	narrowSymbol	5.0E-5	¥0
en	JPY	standard	standard	narrowSymbol	1.0E-4	¥0
en	JPY	standard	standard	narrowSymbol	1.23E-4	¥0
en	JPY	standard	standard	narrowSymbol	1.5000000000000001E-4	¥0
en	JPY	standard	standard	narrowSymbol	5.0E-4	¥0
en	JPY	standard	standard	narrowSymbol	0.001	¥0
en	JPY	standard	standard	narrowSymbol	0.0015	¥0
en	JPY	standard	standard	narrowSymbol	0.005	¥0
en	JPY	standard	standard	narrowSymbol	0.01	¥0
en	JPY	standard	standard	narrowSymbol	0.015	¥0
en	JPY	standard	standard	narrowSymbol	0.05	¥0
en	JPY	standard	standard	narrowSymbol	0.1	¥0
en	JPY	standard	standard	narrowSymbol	0.125	¥0
en	JPY	standard	standard	narrowSymbol	0.135	¥0
en	JPY	standard	standard	narrowSymbol	0.15000000000000002	¥0
en	JPY	standard	standard	narrowSymbol	0.5	¥0
en	JPY	standard	standard	narrowSymbol	1.0	¥1
en	JPY	standard	standard	narrowSymbol	1.5	¥2
en	JPY	standard	standard	narrowSymbol	2.5	¥2
en	JPY	standard	standard	narrowSymbol	3.5	¥4
en	JPY	standard	standard	narrowSymbol	5.0	¥5
en	JPY	standard	standard	narrowSymbol	10.0	¥10
en	JPY	standard	standard	narrowSymbol	12.0	¥12
en	JPY	standard	standard	narrowSymbol	15.0	¥15
en	JPY	standard	standard	narrowSymbol	50.0	¥50
en	JPY	standard	standard	narrowSymbol	100.0	¥100
en	JPY	standard	standard	narrowSymbol	123.0	¥123
en	JPY	standard	standard	narrowSymbol	150.0	¥150
en	JPY	standard	standard	narrowSymbol	500.0	¥500
en	JPY	standard	standard	narrowSymbol	999.9	¥1,000
en	JPY	standard	standard	narrowSymbol	1000.0	¥1,000
en	JPY	standard	standard	narrowSymbol	1234.56	¥1,235
en	JPY	standard	standard	narrowSymbol	1500.0	¥1,500
en	JPY	standard	standard	narrowSymbol	5000.0	¥5,000
en	JPY	standard	standard	narrowSymbol	10000.0	¥10,000
en	JPY	standard	standard	narrowSymbol	15000.0	¥15,000
en	JPY	standard	standard	narrowSymbol	50000.0	¥50,000
en	JPY	standard	standard	narrowSymbol	100000.0	¥100,000
en	JPY	standard	standard	narrowSymbol	150000.0	¥150,000
en	JPY	standard	standard	narrowSymbol	500000.0	¥500,000
en	JPY	standard	standard	narrowSymbol	999999.9	¥1,000,000
en	JPY	standard	standard	narrowSymbol	1000000.0	¥1,000,000
en	JPY	standard	standard	narrowSymbol	1234567.0	¥1,234,567
en	JPY	standard	standard	narrowSymbol	1500000.0	¥1,500,000
en	JPY	standard	standard	narrowSymbol	5000000.0	¥5,000,000
en	JPY	standard	standard	narrowSymbol	1.0E7	¥10,000,000
en	JPY	standard	standard	narrowSymbol	1.5E7	¥15,000,000
en	JPY	standard	standard	narrowSymbol	5.0E7	¥50,000,000
en	JPY	standard	standard	narrowSymbol	1.0E8	¥100,000,000
en	JPY	standard	standard	narrowSymbol	1.5E8	¥150,000,000
en	JPY	standard	standard	narrowSymbol	5.0E8	¥500,000,000
en	JPY	standard	standard	narrowSymbol	1.0E9	¥1,000,000,000
en	JPY	standard	standard	narrowSymbol	1.5E9	¥1,500,000,000
en	JPY	standard	standard	narrowSymbol	5.0E9	¥5,000,000,000
en	JPY	standard	standard	narrowSymbol	1.0E10	¥10,000,000,000
en	JPY	standard	standard	narrowSymbol	1.5E10	¥15,000,000,000
en	JPY	standard	standard	narrowSymbol	5.0E10	¥50,000,000,000
en	JPY	standard	standard	narrowSymbol	1.0E11	¥100,000,000,000
en	JPY	standard	standard	narrowSymbol	1.5E11	¥150,000,000,000
en	JPY	standard	standard	narrowSymbol	5.0E11	¥500,000,000,000
en	JPY	standard	standard	narrowSymbol	1.0E12	¥1,000,000,000,000
en	JPY	standard	standard	narrowSymbol	1.5E12	¥1,500,000,000,000
en	JPY	standard	standard	narrowSymbol	5.0E12	¥5,000,000,000,000
en	JPY	standard	accounting	narrowSymbol	-5.0E12	(¥5,000,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.5E12	(¥1,500,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.0E12	(¥1,000,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-5.0E11	(¥500,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.5E11	(¥150,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.0E11	(¥100,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-5.0E10	(¥50,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.5E10	(¥15,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.0E10	(¥10,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-5.0E9	(¥5,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.5E9	(¥1,500,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.0E9	(¥1,000,000,000)
en	JPY	standard	accounting	narrowSymbol	-5.0E8	(¥500,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.5E8	(¥150,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.0E8	(¥100,000,000)
en	JPY	standard	accounting	narrowSymbol	-5.0E7	(¥50,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.5E7	(¥15,000,000)
en	JPY	standard	accounting	narrowSymbol	-1.0E7	(¥10,000,000)
en	JPY	standard	accounting	narrowSymbol	-5000000.0	(¥5,000,000)
en	JPY	standard	accounting	narrowSymbol	-1500000.0	(¥1,500,000)
en	JPY	standard	accounting	narrowSymbol	-1234567.0	(¥1,234,567)
en	JPY	standard	accounting	narrowSymbol	-1234565.0	(¥1,234,565)
en	JPY	standard	accounting	narrowSymbol	-1000000.0	(¥1,000,000)
en	JPY	standard	accounting	narrowSymbol	-999999.9	(¥1,000,000)
en	JPY	standard	accounting	narrowSymbol	-500000.0	(¥500,000)
en	JPY	standard	accounting	narrowSymbol	-150000.0	(¥150,000)
en	JPY	standard	accounting	narrowSymbol	-100000.0	(¥100,000)
en	JPY	standard	accounting	narrowSymbol	-50000.0	(¥50,000)
en	JPY	standard	accounting	narrowSymbol	-15000.0	(¥15,000)
en	JPY	standard	accounting	narrowSymbol	-10000.0	(¥10,000)
en	JPY	standard	accounting	narrowSymbol	-5000.0	(¥5,000)
en	JPY	standard	accounting	narrowSymbol	-1500.0	(¥1,500)
en	JPY	standard	accounting	narrowSymbol	-1234.56	(¥1,235)
en	JPY	standard	accounting	narrowSymbol	-1000.0	(¥1,000)
en	JPY	standard	accounting	narrowSymbol	-999.9	(¥1,000)
en	JPY	standard	accounting	narrowSymbol	-500.0	(¥500)
en	JPY	standard	accounting	narrowSymbol	-150.0	(¥150)
en	JPY	standard	accounting	narrowSymbol	-123.0	(¥123)
en	JPY	standard	accounting	narrowSymbol	-100.0	(¥100)
en	JPY	standard	accounting	narrowSymbol	-50.0	(¥50)
en	JPY	standard	accounting	narrowSymbol	-15.0	(¥15)
en	JPY	standard	accounting	narrowSymbol	-12.0	(¥12)
en	JPY	standard	accounting	narrowSymbol	-10.0	(¥10)
en	JPY	standard	accounting	narrowSymbol	-5.0	(¥5)
en	JPY	standard	accounting	narrowSymbol	-3.5	(¥4)
en	JPY	standard	accounting	narrowSymbol	-2.5	(¥2)
en	JPY	standard	accounting	narrowSymbol	-1.5	(¥2)
en	JPY	standard	accounting	narrowSymbol	-1.2	(¥1)
en	JPY	standard	accounting	narrowSymbol	-1.0	(¥1)
en	JPY	standard	accounting	narrowSymbol	-0.5	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.15000000000000002	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.135	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.125	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.1	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.05	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.015	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.01	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.00831765	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.005	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.0015	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.001	(¥0)
en	JPY	standard	accounting	narrowSymbol	-5.0E-4	(¥0)
en	JPY	standard	accounting	narrowSymbol	-1.5000000000000001E-4	(¥0)
en	JPY	standard	accounting	narrowSymbol	-1.23E-4	(¥0)
en	JPY	standard	accounting	narrowSymbol	-1.0E-4	(¥0)
en	JPY	standard	accounting	narrowSymbol	-5.0E-5	(¥0)
en	JPY	standard	accounting	narrowSymbol	-1.5000000000000002E-5	(¥0)
en	JPY	standard	accounting	narrowSymbol	-1.0E-5	(¥0)
en	JPY	standard	accounting	narrowSymbol	-4.9999999999999996E-6	(¥0)
en	JPY	standard	accounting	narrowSymbol	-1.5E-6	(¥0)
en	JPY	standard	accounting	narrowSymbol	-1.0E-6	(¥0)
en	JPY	standard	accounting	narrowSymbol	-0.0	(¥0)
en	JPY	standard	accounting	narrowSymbol	1.0E-6	¥0
en	JPY	standard	accounting	narrowSymbol	1.5E-6	¥0
en	JPY	standard	accounting	narrowSymbol	4.9999999999999996E-6	¥0
en	JPY	standard	accounting	narrowSymbol	1.0E-5	¥0
en	JPY	standard	accounting	narrowSymbol	1.5000000000000002E-5	¥0
en	JPY	standard	accounting	narrowSymbol	5.0E-5	¥0
en	JPY	standard	accounting	narrowSymbol	1.0E-4	¥0
en	JPY	standard	accounting	narrowSymbol	1.23E-4	¥0
en	JPY	standard	accounting	narrowSymbol	1.5000000000000001E-4	¥0
en	JPY	standard	accounting	narrowSymbol	5.0E-4	¥0
en	JPY	standard	accounting	narrowSymbol	0.001	¥0
en	JPY	standard	accounting	narrowSymbol	0.0015	¥0
en	JPY	standard	accounting	narrowSymbol	0.005	¥0
en	JPY	standard	accounting	narrowSymbol	0.01	¥0
en	JPY	standard	accounting	narrowSymbol	0.015	¥0
en	JPY	standard	accounting	narrowSymbol	0.05	¥0
en	JPY	standard	accounting	narrowSymbol	0.1	¥0
en	JPY	standard	accounting	narrowSymbol	0.125	¥0
en	JPY	standard	accounting	narrowSymbol	0.135	¥0
en	JPY	standard	accounting	narrowSymbol	0.15000000000000002	¥0
en	JPY	standard	accounting	narrowSymbol	0.5	¥0
en	JPY	standard	accounting	narrowSymbol	1.0	¥1
en	JPY	standard	accounting	narrowSymbol	1.5	¥2
en	JPY	standard	accounting	narrowSymbol	2.5	¥2
en	JPY	standard	accounting	narrowSymbol	3.5	¥4
en	JPY	standard	accounting	narrowSymbol	5.0	¥5
en	JPY	standard	accounting	narrowSymbol	10.0	¥10
en	JPY	standard	accounting	narrowSymbol	12.0	¥12
en	JPY	standard	accounting	narrowSymbol	15.0	¥15
en	JPY	standard	accounting	narrowSymbol	50.0	¥50
en	JPY	standard	accounting	narrowSymbol	100.0	¥100
en	JPY	standard	accounting	narrowSymbol	123.0	¥123
en	JPY	standard	accounting	narrowSymbol	150.0	¥150
en	JPY	standard	accounting	narrowSymbol	500.0	¥500
en	JPY	standard	accounting	narrowSymbol	999.9	¥1,000
en	JPY	standard	accounting	narrowSymbol	1000.0	¥1,000
en	JPY	standard	accounting	narrowSymbol	1234.56	¥1,235
en	JPY	standard	accounting	narrowSymbol	1500.0	¥1,500
en	JPY	standard	accounting	narrowSymbol	5000.0	¥5,000
en	JPY	standard	accounting	narrowSymbol	10000.0	¥10,000
en	JPY	standard	accounting	narrowSymbol	15000.0	¥15,000
en	JPY	standard	accounting	narrowSymbol	50000.0	¥50,000
en	JPY	standard	accounting	narrowSymbol	100000.0	¥100,000
en	JPY	standard	accounting	narrowSymbol	150000.0	¥150,000
en	JPY	standard	accounting	narrowSymbol	500000.0	¥500,000
en	JPY	standard	accounting	narrowSymbol	999999.9	¥1,000,000
en	JPY	standard	accounting	narrowSymbol	1000000.0	¥1,000,000
en	JPY	standard	accounting	narrowSymbol	1234567.0	¥1,234,567
en	JPY	standard	accounting	narrowSymbol	1500000.0	¥1,500,000
en	JPY	standard	accounting	narrowSymbol	5000000.0	¥5,000,000
en	JPY	standard	accounting	narrowSymbol	1.0E7	¥10,000,000
en	JPY	standard	accounting	narrowSymbol	1.5E7	¥15,000,000
en	JPY	standard	accounting	narrowSymbol	5.0E7	¥50,000,000
en	JPY	standard	accounting	narrowSymbol	1.0E8	¥100,000,000
en	JPY	standard	accounting	narrowSymbol	1.5E8	¥150,000,000
en	JPY	standard	accounting	narrowSymbol	5.0E8	¥500,000,000
en	JPY	standard	accounting	narrowSymbol	1.0E9	¥1,000,000,000
en	JPY	standard	accounting	narrowSymbol	1.5E9	¥1,500,000,000
en	JPY	standard	accounting	narrowSymbol	5.0E9	¥5,000,000,000
en	JPY	standard	accounting	narrowSymbol	1.0E10	¥10,000,000,000
en	JPY	standard	accounting	narrowSymbol	1.5E10	¥15,000,000,000
en	JPY	standard	accounting	narrowSymbol	5.0E10	¥50,000,000,000
en	JPY	standard	accounting	narrowSymbol	1.0E11	¥100,000,000,000
en	JPY	standard	accounting	narrowSymbol	1.5E11	¥150,000,000,000
en	JPY	standard	accounting	narrowSymbol	5.0E11	¥500,000,000,000
en	JPY	standard	accounting	narrowSymbol	1.0E12	¥1,000,000,000,000
en	JPY	standard	accounting	narrowSymbol	1.5E12	¥1,500,000,000,000
en	JPY	standard	accounting	narrowSymbol	5.0E12	¥5,000,000,000,000
en	JPY	short	standard	narrowSymbol	-5.0E12	-¥5T
en	JPY	short	standard	narrowSymbol	-1.5E12	-¥1.5T
en	JPY	short	standard	narrowSymbol	-1.0E12	-¥1T
en	JPY	short	standard	narrowSymbol	-5.0E11	-¥500B
en	JPY	short	standard	narrowSymbol	-1.5E11	-¥150B
en	JPY	short	standard	narrowSymbol	-1.0E11	-¥100B
en	JPY	short	standard	narrowSymbol	-5.0E10	-¥50B
en	JPY	short	standard	narrowSymbol	-1.5E10	-¥15B
en	JPY	short	standard	narrowSymbol	-1.0E10	-¥10B
en	JPY	short	standard	narrowSymbol	-5.0E9	-¥5B
en	JPY	short	standard	narrowSymbol	-1.5E9	-¥1.5B
en	JPY	short	standard	narrowSymbol	-1.0E9	-¥1B
en	JPY	short	standard	narrowSymbol	-5.0E8	-¥500M
en	JPY	short	standard	narrowSymbol	-1.5E8	-¥150M
en	JPY	short	standard	narrowSymbol	-1.0E8	-¥100M
en	JPY	short	standard	narrowSymbol	-5.0E7	-¥50M
en	JPY	short	standard	narrowSymbol	-1.5E7	-¥15M
en	JPY	short	standard	narrowSymbol	-1.0E7	-¥10M
en	JPY	short	standard	narrowSymbol	-5000000.0	-¥5M
en	JPY	short	standard	narrowSymbol	-1500000.0	-¥1.5M
en	JPY	short	standard	narrowSymbol	-1234567.0	-¥1.2M
en	JPY	short	standard	narrowSymbol	-1234565.0	-¥1.2M
en	JPY	short	standard	narrowSymbol	-1000000.0	-¥1M
en	JPY	short	standard	narrowSymbol	-999999.9	-¥1M
en	JPY	short	standard	narrowSymbol	-500000.0	-¥500K
en	JPY	short	standard	narrowSymbol	-150000.0	-¥150K
en	JPY	short	standard	narrowSymbol	-100000.0	-¥100K
en	JPY	short	standard	narrowSymbol	-50000.0	-¥50K
en	JPY	short	standard	narrowSymbol	-15000.0	-¥15K
en	JPY	short	standard	narrowSymbol	-10000.0	-¥10K
en	JPY	short	standard	narrowSymbol	-5000.0	-¥5K
en	JPY	short	standard	narrowSymbol	-1500.0	-¥1.5K
en	JPY	short	standard	narrowSymbol	-1234.56	-¥1.2K
en	JPY	short	standard	narrowSymbol	-1000.0	-¥1K
en	JPY	short	standard	narrowSymbol	-999.9	-¥1K
en	JPY	short	standard	narrowSymbol	-500.0	-¥500
en	JPY	short	standard	narrowSymbol	-150.0	-¥150
en	JPY	short	standard	narrowSymbol	-123.0	-¥123
en	JPY	short	standard	narrowSymbol	-100.0	-¥100
en	JPY	short	standard	narrowSymbol	-50.0	-¥50
en	JPY	short	standard	narrowSymbol	-15.0	-¥15
en	JPY	short	standard	narrowSymbol	-12.0	-¥12
en	JPY	short	standard	narrowSymbol	-10.0	-¥10
en	JPY	short	standard	narrowSymbol	-5.0	-¥5
en	JPY	short	standard	narrowSymbol	-3.5	-¥3.5
en	JPY	short	standard	narrowSymbol	-2.5	-¥2.5
en	JPY	short	standard	narrowSymbol	-1.5	-¥1.5
en	JPY	short	standard	narrowSymbol	-1.2	-¥1.2
en	JPY	short	standard	narrowSymbol	-1.0	-¥1
en	JPY	short	standard	narrowSymbol	-0.5	-¥0.5
en	JPY	short	standard	narrowSymbol	-0.15000000000000002	-¥0.15
en	JPY	short	standard	narrowSymbol	-0.135	-¥0.14
en	JPY	short	standard	narrowSymbol	-0.125	-¥0.12
en	JPY	short	standard	narrowSymbol	-0.1	-¥0.1
en	JPY	short	standard	narrowSymbol	-0.05	-¥0.05
en	JPY	short	standard	narrowSymbol	-0.015	-¥0.015
en	JPY	short	standard	narrowSymbol	-0.01	-¥0.01
en	JPY	short	standard	narrowSymbol	-0.00831765	-¥0.0083
en	JPY	short	standard	narrowSymbol	-0.005	-¥0.005
en	JPY	short	standard	narrowSymbol	-0.0015	-¥0.0015
en	JPY	short	standard	narrowSymbol	-0.001	-¥0.001
en	JPY	short	standard	narrowSymbol	-5.0E-4	-¥0.0005
en	JPY	short	standard	narrowSymbol	-1.5000000000000001E-4	-¥0.00015
en	JPY	short	standard	narrowSymbol	-1.23E-4	-¥0.00012
en	JPY	short	standard	narrowSymbol	-1.0E-4	-¥0.0001
en	JPY	short	standard	narrowSymbol	-5.0E-5	-¥0.00005
en	JPY	short	standard	narrowSymbol	-1.5000000000000002E-5	-¥0.000015
en	JPY	short	standard	narrowSymbol	-1.0E-5	-¥0.00001
en	JPY	short	standard	narrowSymbol	-4.9999999999999996E-6	-¥0.000005
en	JPY	short	standard	narrowSymbol	-1.5E-6	-¥0.0000015
en	JPY	short	standard	narrowSymbol	-1.0E-6	-¥0.000001
en	JPY	short	standard	narrowSymbol	-0.0	-¥0
en	JPY	short	standard	narrowSymbol	1.0E-6	¥0.000001
en	JPY	short	standard	narrowSymbol	1.5E-6	¥0.0000015
en	JPY	short	standard	narrowSymbol	4.9999999999999996E-6	¥0.000005
en	JPY	short	standard	narrowSymbol	1.0E-5	¥0.00001
en	JPY	short	standard	narrowSymbol	1.5000000000000002E-5	¥0.000015
en	JPY	short	standard	narrowSymbol	5.0E-5	¥0.00005
en	JPY	short	standard	narrowSymbol	1.0E-4	¥0.0001
en	JPY	short	standard	narrowSymbol	1.23E-4	¥0.00012
en	JPY	short	standard	narrowSymbol	1.5000000000000001E-4	¥0.00015
en	JPY	short	standard	narrowSymbol	5.0E-4	¥0.0005
en	JPY	short	standard	narrowSymbol	0.001	¥0.001
en	JPY	short	standard	narrowSymbol	0.0015	¥0.0015
en	JPY	short	standard	narrowSymbol	0.005	¥0.005
en	JPY	short	standard	narrowSymbol	0.01	¥0.01
en	JPY	short	standard	narrowSymbol	0.015	¥0.015
en	JPY	short	standard	narrowSymbol	0.05	¥0.05
en	JPY	short	standard	narrowSymbol	0.1	¥0.1
en	JPY	short	standard	narrowSymbol	0.125	¥0.12
en	JPY	short	standard	narrowSymbol	0.135	¥0.14
en	JPY	short	standard	narrowSymbol	0.15000000000000002	¥0.15
en	JPY	short	standard	narrowSymbol	0.5	¥0.5
en	JPY	short	standard	narrowSymbol	1.0	¥1
en	JPY	short	standard	narrowSymbol	1.5	¥1.5
en	JPY	short	standard	narrowSymbol	2.5	¥2.5
en	JPY	short	standard	narrowSymbol	3.5	¥3.5
en	JPY	short	standard	narrowSymbol	5.0	¥5
en	JPY	short	standard	narrowSymbol	10.0	¥10
en	JPY	short	standard	narrowSymbol	12.0	¥12
en	JPY	short	standard	narrowSymbol	15.0	¥15
en	JPY	short	standard	narrowSymbol	50.0	¥50
en	JPY	short	standard	narrowSymbol	100.0	¥100
en	JPY	short	standard	narrowSymbol	123.0	¥123
en	JPY	short	standard	narrowSymbol	150.0	¥150
en	JPY	short	standard	narrowSymbol	500.0	¥500
en	JPY	short	standard	narrowSymbol	999.9	¥1K
en	JPY	short	standard	narrowSymbol	1000.0	¥1K
en	JPY	short	standard	narrowSymbol	1234.56	¥1.2K
en	JPY	short	standard	narrowSymbol	1500.0	¥1.5K
en	JPY	short	standard	narrowSymbol	5000.0	¥5K
en	JPY	short	standard	narrowSymbol	10000.0	¥10K
en	JPY	short	standard	narrowSymbol	15000.0	¥15K
en	JPY	short	standard	narrowSymbol	50000.0	¥50K
en	JPY	short	standard	narrowSymbol	100000.0	¥100K
en	JPY	short	standard	narrowSymbol	150000.0	¥150K
en	JPY	short	standard	narrowSymbol	500000.0	¥500K
en	JPY	short	standard	narrowSymbol	999999.9	¥1M
en	JPY	short	standard	narrowSymbol	1000000.0	¥1M
en	JPY	short	standard	narrowSymbol	1234567.0	¥1.2M
en	JPY	short	standard	narrowSymbol	1500000.0	¥1.5M
en	JPY	short	standard	narrowSymbol	5000000.0	¥5M
en	JPY	short	standard	narrowSymbol	1.0E7	¥10M
en	JPY	short	standard	narrowSymbol	1.5E7	¥15M
en	JPY	short	standard	narrowSymbol	5.0E7	¥50M
en	JPY	short	standard	narrowSymbol	1.0E8	¥100M
en	JPY	short	standard	narrowSymbol	1.5E8	¥150M
en	JPY	short	standard	narrowSymbol	5.0E8	¥500M
en	JPY	short	standard	narrowSymbol	1.0E9	¥1B
en	JPY	short	standard	narrowSymbol	1.5E9	¥1.5B
en	JPY	short	standard	narrowSymbol	5.0E9	¥5B
en	JPY	short	standard	narrowSymbol	1.0E10	¥10B
en	JPY	short	standard	narrowSymbol	1.5E10	¥15B
en	JPY	short	standard	narrowSymbol	5.0E10	¥50B
en	JPY	short	standard	narrowSymbol	1.0E11	¥100B
en	JPY	short	standard	narrowSymbol	1.5E11	¥150B
en	JPY	short	standard	narrowSymbol	5.0E11	¥500B
en	JPY	short	standard	narrowSymbol	1.0E12	¥1T
en	JPY	short	standard	narrowSymbol	1.5E12	¥1.5T
en	JPY	short	standard	narrowSymbol	5.0E12	¥5T
ar	USD	standard	standard	narrowSymbol	-5.0E12	‏‎-5,000,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.5E12	‏‎-1,500,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.0E12	‏‎-1,000,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-5.0E11	‏‎-500,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.5E11	‏‎-150,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.0E11	‏‎-100,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-5.0E10	‏‎-50,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.5E10	‏‎-15,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.0E10	‏‎-10,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-5.0E9	‏‎-5,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.5E9	‏‎-1,500,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.0E9	‏‎-1,000,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-5.0E8	‏‎-500,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.5E8	‏‎-150,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.0E8	‏‎-100,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-5.0E7	‏‎-50,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.5E7	‏‎-15,000,000.00 US$
ar	USD	standard	standard	narrowSymbol	-1.0E7	‏‎-10,000,000.00 US$
